timestamp,label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
17.0,N,0.8517560465462352,0.9208303948914447,2.3124619767500576,-0.0007687593508323971,1.3624420248917248,-0.7939091013018592,-4.768113678641017,10.5625,794.0,-479.375
18.0,N,-0.4477527949087769,-2.0105895410536494,-1.3540173800303128,-1.5932107232839277,-1.8572648522862356,0.12751686184580263,0.5358732071703541,6.9375,790.5,-488.625
19.0,N,1.9456162781434336,3.1347195528953824,2.0405740502154672,2.908006245846924,2.090515050779239,1.574192641999983,3.353080310305018,7.625,787.4375,-489.75
20.0,R,-6.387471849568748,-7.554684671518007,-4.2946368434612925,-5.16404433661048,-5.1574309924639135,-3.02897061018846,-5.379580463313326,2.0,785.375,-492.5
21.0,R,8.34952738852095,9.749132947814932,4.385650069961809,6.606491294379759,7.908261371007315,2.950285796637408,5.5069947733226305,4.125,780.75,-501.3125
22.0,R,-0.8199414644945837,-2.4988896288833313,1.102324305521185,-0.9544721562640971,-2.987797358633747,1.5244354275982805,-2.0193605021770646,-0.4375,773.5625,-503.75
23.0,R,-2.677081698594882,-0.8815568474389843,-2.016111185791685,-1.8119409893883143,-0.5654430204615114,-2.2408258311444387,-0.6166724150862358,5.0,776.9375,-500.625
24.0,R,-0.36339320342150494,-0.4510437046562274,-1.5332935654675066,-1.0087613685434582,-0.21649570912521518,-0.8185845081354355,-0.03060924588370699,8.625,788.375,-486.75
25.0,R,0.05866116739598397,-0.19414806777637023,0.17339805402083924,0.8539254624684989,0.3749359784088021,1.0506146967947383,-0.4407697777204505,9.4375,785.625,-492.8125
26.0,R,-0.5271267513603566,-0.7630093135741004,-0.13690383418078592,-1.760336209127811,-2.3303600155870567,-0.46989624179966427,1.0970255161199614,8.1875,776.375,-501.3125
27.0,R,-0.5678806111917174,0.08577605102106213,-0.4607252917911226,1.0848462462023498,1.1825239193579387,-2.289137346700399,-3.191349652645668,3.6875,782.0,-497.125
28.0,N,0.40329191674320736,-0.8655948615310352,-0.0010087417668686101,-0.7970651811792189,-0.8882812150745601,2.1135053696828408,4.749528798406378,6.8125,777.0625,-500.0625
29.0,N,0.8747136919535203,1.5638983294436066,1.2896532189675405,1.2708181849653608,2.265240450832837,-1.2399082822860779,-0.6486723104207904,0.8125,782.6875,-497.625
30.0,N,-0.610920745417649,-0.3193403476475412,-0.942079914154732,-0.4104103647727584,-1.1625256221767846,1.1743359278814325,-0.07213710123358397,0.375,785.3125,-493.625
31.0,N,-0.9204675754570266,-1.9214495728453607,-0.5353981719210881,-1.083570951247971,-1.0099545366481475,-0.44307323798650716,-3.46499595763621,0.5625,788.375,-489.1875
32.0,N,1.7591496370220479,2.861958203988526,3.1186425946449323,3.0138909469209993,1.9239200271287995,1.1022058943699404,1.3491532650950497,3.8125,785.5625,-492.375
33.0,L,0.09749822095033601,-0.3406305682304633,-1.6578280047652048,-2.0461990668286405,-1.2536874566747942,-0.4133808875552977,2.9768730580396014,10.0625,782.6875,-494.6875
34.0,L,-2.7067211114772163,-2.3483896181407107,-3.597475960845427,-2.636467087007151,-0.8901600915906822,-2.374487748584634,-5.56061994978883,11.3125,784.75,-493.5
35.0,L,5.07863363022747,3.396222813718928,6.040098963060236,3.866928960665501,2.1488143835606546,3.0856558309949227,4.580264432536151,17.6875,794.5625,-477.6875
36.0,L,-5.336812540567895,-3.488778351479118,-4.255913682613551,-2.2180179582208357,-2.6533843814680713,-2.3855672755714377,-2.1882590443115943,-0.25,782.375,-494.5625
37.0,L,4.104877196536005,3.030392325943269,2.777140164479902,2.0244257286619605,4.585056800058795,2.49155330787663,-0.9283224302936722,1.875,775.25,-505.5625
38.0,L,-4.544857849626202,-4.290193730600522,-1.7422450517351262,-3.1730957507302406,-6.019741800157668,-3.2480467837118194,0.40790041158699203,5.9375,791.75,-485.125
39.0,L,2.002129286442362,2.464537354572427,-0.5052226094289562,2.728576671377317,3.5487950072572794,3.401472869554625,3.6315776262200288,15.0,807.4375,-459.875
40.0,N,-0.8447275118086777,-1.2814438138124424,0.2528012655493931,-1.0937506615478025,-1.3656204600220347,-3.019267728596393,-6.62618502753671,13.8125,777.875,-502.625
41.0,N,3.086985613787705,2.8581808835113853,0.7333386481403149,0.266320754428277,1.413458198648878,1.4990361479203005,5.388545144636838,14.3125,780.625,-497.8125
42.0,N,-3.5749737528567964,-3.5935998372125435,-1.3180166912849354,-0.9908099401761455,-2.273229662960161,-0.15670163271161175,-1.9557183791266781,7.4375,803.875,-467.25
43.0,N,2.080964433972409,2.5053346545383652,4.43725871020766,1.1180509173488147,0.7802550350462661,-0.24732008385903834,-0.7688335617856581,15.3125,797.875,-476.6875
44.0,N,-0.09252909516570003,-0.4291119023262952,-15.754776232836369,0.11649371220697412,1.068701094987152,0.47647360023999263,0.5580683855920465,10.1875,787.625,-488.25
45.0,N,-0.7069798044025619,-0.13030026361971228,18.261385578782697,0.9352309618033482,0.2499305196948733,0.5761657078204495,4.67881592120778,6.8125,782.875,-496.3125
46.0,R,1.6671080789653114,1.1497181567048687,-4.699882728402485,0.0521695837330999,0.3823305360399971,0.8962915215649312,-4.574335067812144,10.3125,782.625,-496.8125
47.0,R,-2.146251156356793,-2.5164179070175985,-2.6787399194313313,-2.977594001053384,-2.691877373421116,-1.713273535242755,0.17835990981990768,16.3125,787.4375,-489.6875
48.0,R,3.217211160519697,4.985954342253755,0.868556500618799,3.8045588221871025,4.210037831610154,-0.1739132542838687,0.10625032997448397,18.0,795.25,-479.625
49.0,R,-0.7657139734524672,-2.9917117012502223,1.9113577543585385,-0.7897779289726304,-2.5148175543191167,-0.6158877969152277,-1.211390133965061,11.3125,789.4375,-487.9375
50.0,R,-0.9102201560029,0.1890466119639416,-1.876948880510442,-1.4410726048593214,-0.9128855442185079,-0.31686176388031984,1.931869053123355,7.3125,785.5625,-492.6875
51.0,R,0.09073767602902286,-2.427253609292275,0.8468046006221369,-0.11972070351804194,2.6970006390497616,1.3732070358290303,-2.110184295616721,7.625,779.5625,-497.6875
52.0,R,0.7933251700980514,1.9711864958959877,1.259970710750961,1.9749236893702575,-4.123339566835714,0.8670115059166535,1.8438820583620101,14.375,772.0625,-505.0
53.0,R,-1.613908152792288,0.3111938556649486,-2.368535375570724,-1.373654131879931,4.705592397834444,-0.5088993245526717,2.0843923504483954,13.0,778.625,-499.25
54.0,R,0.001818503047631566,0.5627270945253652,1.7634877059027425,0.3814661722641637,-1.6888969950054604,0.08231124781531315,0.8956318660857678,14.9375,779.125,-497.625
55.0,R,1.403149951046088,-1.1596772104098914,0.5096937199178383,0.37799378068485245,-1.8035921865012703,0.6415040645634394,-3.2370998396047788,10.6875,780.125,-497.0625
56.0,N,-1.003078585825269,0.08209857633983711,-2.1724543207874225,-1.656771633415081,1.0495556930979149,-2.0694824722258933,-1.7543305132287805,23.25,779.25,-498.75
57.0,N,0.43908884046678304,1.2183776049139758,1.5392092929206538,1.76994699021197,0.4061442031406314,0.7238200944597831,2.2625244646366243,14.125,780.875,-496.5
58.0,N,-0.9645463868986843,-1.4991093336051717,-1.3484822084806283,-1.7130078623711067,0.506440425206152,0.2345496359067413,0.48977941159750527,12.75,782.625,-497.1875
59.0,N,1.1021451341864403,1.0620263044538638,1.5189258760989441,2.0077315169173136,-1.107994622945031,0.8123692250416613,-1.1675471985053252,11.9375,781.875,-495.0625
60.0,N,-0.21021217413046178,-0.46100907504050176,-1.1885963539021556,-0.9420487914758112,0.347291837336772,-0.6782091799944039,1.771454312185949,13.5625,780.4375,-496.3125
61.0,N,-0.5893446939138225,0.5906932251588235,-0.28207061195231325,0.1392600363658271,0.5004667762160179,0.09485625785150137,-3.0620368516292995,13.375,777.5625,-500.875
62.0,R,0.879022245084647,-1.068132981140083,0.936189480453339,-0.6840890235278421,-0.45877811686548126,-0.11775088753373808,1.0608534846294544,10.8125,783.625,-493.1875
63.0,R,-0.07575267222573734,0.7521478151455998,0.23429580664461513,1.6437358607260115,0.6777289702769979,-0.0034753853191596138,4.6707186045524125,7.8125,785.0,-491.9375
64.0,R,1.8743951053228776,1.3508883750031637,2.530079892510168,1.346848285482274,0.6379185927268705,2.101727354970234,-4.7281821107551245,-9.75,782.625,-495.8125
65.0,R,-18.686914444706265,-7.580710818091246,-16.020295628248874,-11.682416199401686,-6.332353367492867,-9.074286293047956,-3.636389756813092,9.9375,775.875,-504.5
66.0,R,25.054718098855684,6.883452275413737,18.075080966631337,10.205193162884978,6.502513876813254,6.945281269044456,4.50474094269791,25.0625,781.8125,-495.0
67.0,R,-8.809955659827962,-1.812441226295725,-6.052547788193291,-0.3782030869789562,-1.196147246323876,0.21119427661924497,-0.597600787183061,32.625,778.6875,-496.375
68.0,R,-3.5583589032396628,-2.3706336684211338,-1.707398715894925,-1.9258237693715565,-2.2474119514146107,-2.1760706923603275,-0.7722334270394663,15.9375,776.5,-500.9375
69.0,R,4.555840647355286,2.590453755147826,1.6197689847055354,0.1768418126027982,2.746443566497469,1.6163898725835852,1.5832845349997784,23.9375,781.0625,-494.8125
70.0,R,-2.8581218256764194,-1.5032955030116235,-1.3957658353829678,-0.596893450880603,-3.465020901370784,-0.9390922348654869,-3.641406541759334,28.125,779.625,-497.125
71.0,R,9.020963519678135,5.475468868035264,6.316124671525636,4.612637680466085,6.497544055370067,6.075545282129507,1.5039199497935505,16.75,789.875,-484.125
72.0,R,-9.018949374766285,-4.39434839760138,-4.96278165308004,-3.8558158898715167,-3.512794188791483,-5.663501495270439,1.839527744901261,16.3125,796.5,-479.0625
73.0,R,1.0887455519782514,-0.10117316188952598,0.7868095257074138,0.4748276841698481,-2.654299314071416,0.18379221512484537,-0.02286224140644913,22.5,800.4375,-468.1875
74.0,R,3.3713883894230277,3.3143261377415327,0.9156431597952263,0.7460934703439285,4.734293161290742,1.7997168186717842,0.16921619276466346,16.1875,786.0625,-492.125
75.0,R,-2.7064175409261653,-1.9389809085355874,0.7653963318858827,0.024746909674180643,-1.6834610937471393,-2.038897693649609,-2.0537397183954496,14.0625,789.0625,-487.4375
76.0,R,2.632477610972198,-0.7176664009171879,-1.8082918818428912,-0.1917904976428299,-1.7821098502576247,-0.1831641719378297,1.9407955100840237,13.8125,798.0,-476.375
77.0,N,-2.9956592743341317,1.2775828737844142,0.5684801075265022,0.07752727485817604,1.8519280996310385,0.38177507653198384,-1.2980142466001952,22.875,787.875,-487.5
78.0,N,-0.08206486795541242,-1.1566343180390009,0.353481056632749,-0.29954196269342853,0.10102468218354772,1.3675593812313402,1.0673983288388744,20.6875,775.5625,-501.5625
79.0,N,0.4486137581681902,-0.13555185097264325,-1.0193987120560903,-0.19890632325577187,-2.445494075552956,-1.0833579677076268,-0.3851118570926833,11.9375,775.4375,-502.875
80.0,N,3.3521570709856516,-0.008722705776109634,0.31522220407517126,0.15300393963185469,1.8314195947614325,0.4044537909652192,0.4165054372285681,14.6875,780.875,-497.9375
81.0,N,-6.813831880056385,-0.8987904333359392,-1.417858830997516,-1.3066489770470222,-0.8353827639739245,-0.511614183105215,-1.61025223472893,13.5,783.9375,-493.875
82.0,N,4.973593854726524,1.8942503948263907,1.457907283345624,1.8064644561278265,0.7921900060375567,-0.48726715467847886,3.2331395291205114,13.4375,785.125,-492.3125
83.0,N,-2.632925091553238,-2.299478159781548,-0.32736088655530693,-1.1058916104236352,-0.5981864529118082,1.1398989514353597,-2.5622758220147452,15.5,786.4375,-491.5
84.0,N,0.7262044670728237,0.298352232133906,-0.04167399226523332,-0.5587513177385727,-0.876842544202268,-0.769118701348681,-2.0521483245622947,15.25,785.0625,-492.625
85.0,N,1.7058584494534303,1.320091451296429,0.3109431376165186,0.7248797800450263,0.7258336082180049,0.08498216233014656,3.776936533950417,17.1875,787.3125,-490.125
86.0,R,-0.31638985740616227,-0.12568277894247593,-0.10354536654220925,0.9869558706614328,1.6726820893402492,1.1598454165015726,0.8304652322458906,17.75,786.875,-488.625
87.0,R,-0.0712070342442189,-0.0017272199505405296,0.07635308975537669,-2.2390242526494273,-2.2980096638795904,-0.427542882821381,-2.320347013883835,19.4375,786.375,-490.5
88.0,R,0.006855823678437105,1.3196033763323038,0.40706232161185035,2.6297591716974504,3.4336339395977333,-0.9331699368277778,-0.8778443256885121,27.4375,784.125,-492.75
89.0,R,3.0147507951943524,0.7351594012342894,2.077894826157661,1.0306573774539673,-0.9303760944017526,4.130192774087033,1.396475785695612,23.875,782.75,-494.1875
90.0,R,-6.182677797540067,-2.8279391072197333,-3.7711992427680423,-3.0252349280743864,-3.1689622056529343,-5.462497352628737,0.6141385400286906,20.25,777.125,-501.0
91.0,R,2.525428931258304,2.703550345357483,1.836995553859945,1.5602119236497398,4.712252054417922,1.8032920298027597,4.07996024574807,25.875,778.125,-498.125
92.0,R,-0.9445058414345804,-2.419563016579358,-1.1801375642123704,-0.2890127360043623,-4.930915786920188,1.4454738530098847,-6.504440615336843,30.8125,785.75,-490.5625
93.0,R,2.7151961889370897,1.210357606073535,1.9015147960811811,-0.8417532263952898,2.1779218124370385,-1.7523401703583668,2.0446131888257115,30.3125,781.625,-493.125
94.0,R,-1.9340822926977634,0.9365322285826387,-0.4167747561635073,1.7374529344329552,1.7958952923689215,1.575468077696057,3.167706230392677,25.6875,783.25,-493.0
95.0,R,-0.5809052550115944,-4.018596814634859,-3.3405690586119325,-3.3943450943561695,-5.80785871929237,-4.300288176991267,-7.48007988094296,27.3125,786.0,-490.25
96.0,N,1.9205607891368413,3.2477715162528575,4.8528101111110375,2.8492035508098423,5.168753276399282,4.933745366409269,5.0880865955737775,34.25,778.5625,-498.0
97.0,N,3.78620309918134,5.389487136646,1.0016552800615173,3.1116924282369043,3.839461936881767,0.19945377267041067,3.8632710458524357,36.8125,772.875,-504.5
98.0,N,-5.609889228304774,-6.9748157525074825,-4.0373105695875875,-4.533451197448896,-6.411410020800215,-3.450094674566233,-6.985087188533104,31.5625,776.75,-499.9375
99.0,N,-2.8565055671910033,-2.4739898801256213,-2.440003709070743,-2.190408431823809,-0.275972450552083,0.43985942095699465,4.176053916547726,26.6875,785.9375,-489.8125
100.0,N,1.4447494496963664,3.1601902966249,3.3191054089017853,3.077619112934637,1.0884559381473538,0.7791615884032753,-1.638661276547445,33.0,790.3125,-483.4375
101.0,N,5.371321441662723,5.0587075282828895,1.984527492719903,2.044589361831643,3.996916396359364,0.8791031117445737,2.310003535730879,31.4375,794.125,-480.625
102.0,N,-5.27938746645231,-6.029295623350457,-3.0209759273436667,-3.0711176117566854,-4.295218963463457,-1.2332828877088744,-4.677318454607092,33.125,788.6875,-486.3125
103.0,N,1.8357000398932273,0.5430515546952516,1.1023812813333351,0.16982808839344102,0.42649996171570753,1.3782753740521425,3.55217553953027,38.625,795.625,-479.0625
104.0,L,-2.0864834116447857,-1.258665198024959,-2.05291856818669,-0.8095953962611788,-0.9797734583121216,-1.7249614921536596,-1.9276628239007578,31.6875,786.625,-490.4375
105.0,L,1.705516546951265,2.5545105220427557,2.047254906685129,2.833445739801857,2.2554372206547075,0.34730396956962933,2.0589439889160586,28.8125,781.9375,-495.625
106.0,L,-0.09952108361244814,-1.493059518747654,-1.5714472483072275,-3.0770437925501737,-2.8858966819938754,0.6124470165428635,-5.700859290025367,22.3125,788.5625,-487.9375
107.0,L,3.541272107601039,3.098939585898522,2.98879313354288,4.144403438047555,4.249425246878712,0.9934965080333213,7.360502297240165,27.25,798.5,-473.25
108.0,L,-4.484389005283922,-2.7413715778986885,-0.6724612446089286,-2.450259581544904,-2.878508509473448,-0.16077985164858274,-2.622620032583796,4.0625,773.8125,-508.8125
109.0,L,2.388938212856298,0.5608037029583834,-2.28198782674672,-0.03487484353108698,0.489997759829173,-2.189154769508131,-3.7334228391774045,1.0625,773.25,-503.375
110.0,L,1.8080903108136503,1.5943471949128813,2.914990788590456,1.4103081624579072,1.573173910114244,2.807322417167246,5.872017720576972,13.8125,779.5625,-500.5625
111.0,L,-4.3368646422540085,-2.6189326492333485,-2.509650514129409,-1.5123233420717213,-2.797663818650589,-2.1621860657415617,-1.2806258745567647,19.8125,793.25,-482.6875
112.0,L,4.65973601767123,1.4220767834901822,1.9403618124795565,0.48581508669400864,2.2039215581293266,0.5274402027582132,-5.148828638105335,20.6875,791.0625,-484.625
113.0,L,-4.203833448548493,-1.094324697056809,-1.2642080271251865,-0.1519857802092643,-0.6197021520201739,-0.0684934842258649,3.0173874580763695,40.1875,789.5,-484.375
114.0,L,-0.5581817613679961,0.08757848293950764,-0.7719224720999418,-1.7608514533943325,-1.0206275603904131,-1.2525736883428882,2.0483309925778994,36.8125,798.1875,-474.6875
115.0,L,-0.8788417809218508,-2.1739679389787967,-1.4741543357177105,0.4195532500150614,-1.6773462415093499,-0.6096339350355443,-5.161691335885491,25.8125,802.75,-469.375
116.0,L,3.5663954981270725,4.3760245585173925,3.896439099955732,1.3251186501917487,4.095881222699693,4.543309459452357,6.934063102304204,26.1875,795.6875,-477.625
117.0,L,0.6886605420173418,-1.7141294793637782,-1.497429564361956,0.9298410415862618,-1.8509669860603348,-4.21323742191415,-6.891057719285706,44.375,804.3125,-468.5
118.0,L,-2.4685391586102168,-0.21246514241230086,-0.06198411650926539,-1.3097371604384498,-0.4868077561422625,1.8255904525532345,4.594664926266913,59.875,819.8125,-435.875
119.0,L,-1.2281920964793087,-1.0428918684950546,-1.8543671964039057,-1.8563536150865556,1.2979864570858022,-0.7528567710863429,0.44775051667691923,50.3125,824.25,-430.875
120.0,L,4.465963629435746,2.0390055950500368,2.718860597054358,3.0215693946273388,0.5862603046947897,1.3063381784522572,-2.466976458323433,28.375,809.25,-456.125
121.0,L,-3.7476535278043923,-1.5507483674284237,-0.9744503701532313,-2.1828684394289457,-2.0397089332600706,-1.8159431375213924,-0.07727753345947258,20.125,800.3125,-472.0625
122.0,L,2.5114242948529264,1.5283765235178917,2.27010225608226,2.838515135907771,2.0532968129258427,1.7214481054066848,2.6975078473713117,17.6875,807.4375,-463.0
123.0,L,-3.1608857888028323,-2.874412531478817,-5.549363103800267,-3.2743709553879317,-3.532335685134862,-1.8207808799101373,-4.95814492317577,17.4375,808.4375,-459.5625
124.0,R,1.0650576520070012,2.0359096119312845,3.6847310946074705,1.0826619936832431,2.187537710595784,0.9867960518160247,0.8527987770219543,10.9375,804.4375,-467.5625
125.0,R,0.29459543382423364,0.964729690229544,-0.3756842336743289,0.05189717019202374,0.6611158921482461,-1.0102804223714688,5.065107581305536,14.5,803.25,-471.625
126.0,R,-0.6290444469072891,-0.16198890755127934,0.32610681652868245,0.9555304644836387,0.955793785254842,2.72826789595622,-1.1111403787308782,21.5625,809.0,-454.5
127.0,R,1.0450156552186536,-1.0815950387469253,0.8829936732171579,0.21827575992343326,-2.0310108318111473,-0.2968782644021401,-1.388514847987466,20.25,818.9375,-444.125
128.0,R,1.167541404281769,1.0585848273014098,0.7666614042573342,0.902767840073412,2.519642241375092,-0.43528414662137166,-0.8832036563925081,21.375,813.625,-450.8125
129.0,R,-2.6282184954209615,-2.1894246222126386,-2.8251871925015104,-3.916593195350683,-3.3351442555035726,-1.3253632599148781,-1.0292766921256324,22.1875,807.375,-460.375
130.0,R,3.3921147479665006,3.036476593583175,1.9614963377668064,5.05312339022689,1.8504569969958544,2.7613597400205783,7.775152731664332,28.875,812.5625,-453.8125
131.0,R,-1.6628819869158025,-1.569530397281983,-0.3628648729864663,-3.392029466395589,-0.5337751965301872,-3.8793314309724685,-8.441851191874532,30.5,813.0625,-449.625
132.0,R,1.3694628569636547,1.3314214143975218,0.48430220274806857,2.210472771711063,0.9796073006967032,3.7088317260249366,6.480611983252712,30.4375,807.5,-464.3125
133.0,R,-3.101130911267979,-1.9224546231445596,-3.0090032336632495,-2.272397629300998,-1.0858087085994825,-4.382569312380105,-6.041851268784322,24.0,809.875,-456.1875
134.0,R,0.49070080591333304,-1.2605998266976135,2.7576594888208263,0.9208118542010669,-1.405226204902239,3.8545754217224735,2.482803511159117,19.75,822.5,-436.625
135.0,R,0.3873345358599513,1.621370793280771,-1.4249445382550694,-1.0333389660488392,1.7515399614799458,-1.0803923078555708,-0.5981113685298891,22.3125,811.3125,-456.1875
136.0,R,0.9305314661428693,-1.009612605029959,0.37032502583957727,1.356771657080384,-1.1294182572872251,0.6580442128197863,0.8028788949996415,28.75,799.9375,-474.375
137.0,R,-3.678885744092382,-1.0468777262846316,-1.8495650774821055,-2.8650840562243083,0.19116461492594863,-3.2706386951083295,-5.321667030489149,34.5,810.9375,-452.0625
138.0,R,1.7225584528377003,-0.24744815926204136,2.086985450070678,1.8968243681719315,-1.4798646342062647,2.4195227783761,6.701384736597416,29.375,817.375,-442.4375
139.0,R,1.6320374180479802,3.716968864151379,0.4350256309444803,1.3775455932817295,3.360349029853207,0.03318689185893015,-2.9824468923356173,43.9375,794.25,-479.8125
140.0,R,0.2708042290290539,-1.5703886295850222,0.4594095756518009,-0.28732805389104443,-0.5787613301308936,0.730846220215446,1.4034088893552015,33.5,799.4375,-472.5
141.0,R,1.7138709364085671,1.5129633859549823,-0.9192097101871558,-0.3821028209086061,-0.7960854179085759,-1.7177164323635077,-1.2830263726437618,20.0,816.375,-445.0
142.0,R,-1.6359278234426158,0.2854064570215714,1.364903360643706,1.7080799867431147,2.779350036259723,3.327197298839292,2.3162385532345637,31.4375,813.0625,-449.1875
143.0,N,-1.7987679395036575,-2.037431342337615,-3.2570495792348475,-3.4704780910040847,-3.8100749770934472,-3.5545685007337835,-0.5249461817138062,41.375,811.375,-459.5625
144.0,N,0.6347006990888407,-0.506981118448146,1.5729243126865577,0.8712999866334926,0.26802751176643186,0.40855460403157395,-1.458563001765656,30.6875,813.25,-450.0625
145.0,N,1.720063655547034,2.0401075196857152,0.9352757701646767,1.5438079816443862,1.4816746714779356,1.852935079994365,1.059628889806636,22.5,804.25,-467.6875
146.0,N,-0.9435808979661605,-1.3299760772194529,-0.5531326473770278,-0.9723359190379297,0.1903351273173932,-1.192465651702657,-0.8012024163505622,28.75,802.0,-469.375
147.0,N,1.4144802595733654,1.2129767279416317,0.929934214415941,1.00049992165967,-0.42468558720065835,0.4599598949767334,2.2244239327199815,28.8125,794.125,-480.9375
148.0,N,-3.172711080743526,-2.085990833663412,-1.3773870720488723,-1.1684926115034573,-0.8384209777129455,-0.4780658437104528,-2.5460122345117933,24.5625,791.875,-485.0
149.0,N,1.720000233249834,0.994356888815207,1.0401442399590615,0.15982890385703286,0.49481746630428686,1.2379182636172914,0.4106707557360314,31.25,792.1875,-485.375
150.0,N,2.7886287683204727,2.6986639807839063,0.7544813129069625,1.6644833989613268,1.439583539021851,-0.2182174588668912,0.2146088114533809,24.25,795.5625,-479.6875
151.0,N,-4.022248378120865,-3.021079131940095,-1.481709628072202,-2.1583635746186336,-2.183551777279672,-2.9934661941710647,1.0488204708182707,29.8125,796.375,-477.0
152.0,N,2.9809581366026396,1.4409339284175986,0.8611584242691172,1.6572498899305375,1.5491238165784926,3.7880352206841836,-1.9642307466755138,26.625,792.3125,-484.375
153.0,N,-3.457651455256184,-1.9993622132226536,-1.3568357185805717,-1.6736420420493063,-1.4270997753235999,-3.653961217408537,-1.9712312217799426,29.3125,788.625,-488.5
154.0,N,1.7252736018994563,1.6721892354728767,0.3833288924690519,1.2688472434021272,0.8717092228392083,2.6486397557508154,5.564093190896319,26.9375,789.875,-487.0
155.0,N,1.2853921607694687,-0.3225964629140292,2.0420310886985273,-0.21192926044470142,0.5644917573803759,-0.4353226552789306,-3.1071190474509454,29.5625,793.375,-483.0
156.0,N,-2.959342791111646,-1.48761528805313,-3.811452718860123,-1.7177611632897085,-3.176462791758725,-1.6082278399112635,-1.1372794604893033,28.25,788.5625,-488.0
157.0,N,1.9862958998710498,2.000128872036135,2.012860869489143,1.6175763383945907,3.724398498695651,1.388612535049861,2.8796306148804325,27.5,787.0625,-489.625
158.0,N,-2.288837236113254,-1.3958551540677822,-0.8917586888973965,-1.1238369197869442,-1.8763079876394846,-1.2376534425857888,-2.94402571370248,24.8125,790.0625,-486.4375
159.0,N,2.242215242086911,0.822261642150222,1.4757647442084325,1.6250078137133592,1.2189215254562347,0.6050122873430186,1.2468217834576776,28.6875,792.625,-482.8125
160.0,N,-0.4573493912351358,-0.649398181091319,-0.6653351711538079,-1.3394236027453708,-1.8224653073408141,-0.8107835468653175,1.111032633332659,27.875,785.6875,-490.4375
161.0,N,-1.1290103534484157,0.5629855883546719,-2.0183911508342303,-1.0565175067621295,0.48572357353918016,0.10619939437822631,-1.115451042971029,25.5625,782.6875,-494.625
162.0,N,1.2796787852826206,0.07564111940723296,3.1556971115958494,2.602669015083804,1.5227330003144406,1.3691097886105255,-0.16643763570927603,20.875,786.5625,-490.5625
163.0,N,-0.22434146787928405,-1.7592872309858023,-1.3450158731145447,-2.3231461476119097,-2.9421803074611534,-0.7398371243777266,0.15857968059381664,22.0625,790.25,-487.3125
